Report Year,Date,Month,Day,Hour,Minute,AM/PM,Time,Nearest Station,Subdivision,County Name,State Name,Highway Name,Public/Private Code,Public/Private,Highway User,Estimated Vehicle Speed,Vehicle Direction,Highway User Position,Equipment Involved,Equipment Struck,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Roadway Condition,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action,View Obstruction,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Narrative
1981,06/12/1981,06,12,04,50,PM,16:50:00,SHELBURNE FALLS,NA,FRANKLIN,MASSACHUSETTS,ASHFIELD ST,Y,Public,Auto,0,North,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,73,Day,Cloudy,3,79,30,E,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Topography,Uninjured,No,0,0,4500,0,0,0,0,NoneNoneNoneNoneNone
1980,09/23/1980,09,23,11,40,AM,11:40:00,HUNTINGTON,NA,HAMPSHIRE,MASSACHUSETTS,RUSSELL ST,Y,Public,Auto,3,West,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,75,Day,Cloudy,1,0,40,E,West,Hwy. traffic signals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,Yes,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1979,04/11/1979,04,11,09,21,PM,21:21:00,CAMBRIDGE,NA,MIDDLESEX,MASSACHUSETTS,BROADWAY ST,Y,Public,Auto,5,East,Moving over crossing,Light loco(s) (moving),Rail equipment struck by highway user,46,Dark,Clear,1,0,5,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1980,12/31/1980,12,31,10,25,PM,22:25:00,FOXBORO,NA,NORFOLK,MASSACHUSETTS,CHESTNUT ST,Y,Public,Auto,60,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,15,Dark,Clear,5,62,10,E,South,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1980,12/23/1980,12,23,11,22,PM,23:22:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,WAVERLY ST,Y,Public,Truck,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,10,Dark,Clear,5,62,10,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1980,09/11/1980,09,11,11,30,AM,11:30:00,EASTHAMPTON,NA,HAMPSHIRE,MASSACHUSETTS,PRIVATE - GUNN RD,N,Private,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,74,Day,Clear,1,3,5,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,No,NA,NA,NA,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1981,06/16/1981,06,16,03,00,PM,15:00:00,JACKSON ST,NA,WORCESTER,MASSACHUSETTS,ARMORY ST,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,75,Day,Clear,1,1,1,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Side of vehicle approach,No,Unknown,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,800,0,0,0,0,NoneNoneNoneNoneNone
1981,10/23/1981,10,23,05,25,AM,05:25:00,BRIDGEWATER,NA,PLYMOUTH,MASSACHUSETTS,LAUREL ST,Y,Public,Auto,0,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,58,Dark,Clear,1,16,35,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1980,12/12/1980,12,12,07,40,PM,19:40:00,ARMORY,NA,HAMPDEN,MASSACHUSETTS,WILBRAHAM RD,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,15,Dark,Clear,1,9,3,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1980,12/02/1980,12,02,04,56,PM,16:56:00,NEWTON,NA,MIDDLESEX,MASSACHUSETTS,OAK ST,Y,Public,Auto,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,15,Dark,Clear,1,5,2,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Opposite side of vehicle approach,NA,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1981,08/24/1981,08,24,01,14,PM,13:14:00,NORTHAMPTON,NA,HAMPSHIRE,MASSACHUSETTS,PRIVATE XING,N,Private,Auto,10,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,75,Day,Cloudy,2,57,20,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,600,0,0,0,0,NoneNoneNoneNoneNone
1981,10/08/1981,10,08,01,05,AM,01:05:00,CAMBRIDGE,NA,MIDDLESEX,MASSACHUSETTS,BROADWAY ST,Y,Public,Auto,NA,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,40,Dark,Clear,1,1,4,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1981,10/26/1981,10,26,10,15,AM,10:15:00,LANCASTER,NA,WORCESTER,MASSACHUSETTS,KILBURNE ST,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,40,Day,Rain,2,2,25,E,East,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Both sides,NA,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,400,0,0,0,0,NoneNoneNoneNoneNone
1981,10/20/1981,10,20,08,20,PM,20:20:00,MANCHESTER,NA,ESSEX,MASSACHUSETTS,ASHLAND AVE,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,48,Dark,Clear,1,3,23,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Side of vehicle approach,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,8000,0,0,0,0,NoneNoneNoneNoneNone
1980,12/06/1980,12,06,01,25,AM,01:25:00,WEYMOUTH,NA,PLYMOUTH,MASSACHUSETTS,POND ST,Y,Public,Auto,0,East,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Clear,1,2,5,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1981,10/29/1981,10,29,05,30,PM,17:30:00,DANVERS,NA,ESSEX,MASSACHUSETTS,ELM ST,Y,Public,Auto,20,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,40,Dark,Clear,1,7,3,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,NA,NA,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,7500,0,0,0,0,NoneNoneNoneNoneNone
1980,04/24/1980,04,24,10,00,PM,22:00:00,SPRINGFIELD,NA,HAMPDEN,MASSACHUSETTS,STATE ST,Y,Public,Auto,50,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,50,Dark,Clear,1,11,4,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,Yes,Did not stop,Not obstructed,Killed,Yes,1,0,0,0,0,0,0,NoneNoneNoneNoneNone
1980,07/24/1980,07,24,04,30,PM,16:30:00,WEST BOYLSTON,NA,WORCESTER,MASSACHUSETTS,PRESCOTT ST,Y,Public,Auto,30,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,80,Day,Clear,1,9,34,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Killed,Yes,1,0,5000,0,0,0,0,NoneNoneNoneNoneNone
1978,03/09/1978,03,09,02,55,AM,02:55:00,EAST LONGMEADOW,NA,HAMPDEN,MASSACHUSETTS,MAPLE ST,Y,Public,Auto,NA,East,Moving over crossing,Light loco(s) (standing),Rail equipment struck by highway user,20,Dark,Clear,1,0,0,NA,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1988,10/29/1988,10,29,04,25,AM,04:25:00,SUDBURY,NA,MIDDLESEX,MASSACHUSETTS,RT-20(BOSTON POST RD,Y,Public,Auto,NA,West,Moving over crossing,Train (standing),Rail equipment struck by highway user,41,Dark,Clear,1,4,0,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,5000,0,0,0,0,NoneNoneNoneNoneNone
1978,03/03/1978,03,03,06,35,PM,18:35:00,CHESHIRE,NA,BERKSHIRE,MASSACHUSETTS,RT # 8,Y,Public,Auto,NA,South,Moving over crossing,Train (standing),Rail equipment struck by highway user,3,Dark,Snow,1,7,0,NA,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1981,12/15/1981,12,15,01,50,AM,01:50:00,NORTH HAMPTON,NA,FRANKLIN,MASSACHUSETTS,EGYPT,Y,Public,Auto,0,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Snow,1,7,40,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,NA,NA,0,0,200,0,0,0,0,NoneNoneNoneNoneNone
1981,12/28/1981,12,28,03,10,PM,15:10:00,BOLTON,NA,WORCESTER,MASSACHUSETTS,MAIN ST,Y,Public,Auto,0,West,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,18,Day,Clear,2,11,10,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,4,Alleged no warning,NA,Both sides,No,NA,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1981,12/01/1981,12,01,09,43,AM,09:43:00,NORFOLK,NA,NORFOLK,MASSACHUSETTS,ROCKWOOD STREET,Y,Public,Auto,0,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,40,Day,Cloudy,1,6,15,E,West,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,750,0,0,0,0,NoneNoneNoneNoneNone
1981,12/15/1981,12,15,01,50,AM,01:50:00,N HATFIELD,NA,FRANKLIN,MASSACHUSETTS,EGYPT CROSSING,Y,Public,Auto,0,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Snow,1,7,40,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Injured,Yes,0,1,200,0,0,0,0,NoneNoneNoneNoneNone
1981,12/14/1981,12,14,11,15,AM,11:15:00,LEOMINISTER,NA,WORCESTER,MASSACHUSETTS,WATER ST,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,40,Day,Clear,2,6,8,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1981,12/25/1981,12,25,06,02,PM,18:02:00,BEVERLY,NA,ESSEX,MASSACHUSETTS,CONGRESS STREET,Y,Public,Truck,5,South,Moving over crossing,Train (units pushing),Rail equipment struck highway user,33,Dark,Clear,1,3,15,E,West,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,2500,0,0,0,0,NoneNoneNoneNoneNone
1981,12/15/1981,12,15,08,00,AM,08:00:00,MONTSERRAT,NA,ESSEX,MASSACHUSETTS,ESSEX STREET,Y,Public,Auto,0,North,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,34,Day,Rain,1,4,6,E,West,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,2500,0,0,0,0,NoneNoneNoneNoneNone
1978,03/01/1978,03,01,12,06,PM,12:06:00,YARMOUTH,NA,BARNSTABLE,MASSACHUSETTS,WEST YARMOUTH ROAD,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,34,Day,Clear,1,4,3,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,NA,NA,NA,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1978,02/09/1978,02,09,05,45,PM,17:45:00,AYER,NA,MIDDLESEX,MASSACHUSETTS,ROUTE 2A,Y,Public,Auto,10,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,10,Dusk,Clear,1,10,35,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,No,0,0,2000,0,0,0,0,NoneNoneNoneNoneNone
1981,12/29/1981,12,29,12,33,AM,00:33:00,HOLDEN,NA,WORCESTER,MASSACHUSETTS,INDUSTRIAL DRIVE,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,15,Dark,Cloudy,2,15,25,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2600,0,0,0,0,NoneNoneNoneNoneNone
1980,01/24/1980,01,24,11,43,AM,11:43:00,NORTHAMPTON,NA,HAMPDEN,MASSACHUSETTS,PRIVATE,N,Private,Auto,6,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,25,Day,Cloudy,1,2,10,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,400,0,0,0,0,NoneNoneNoneNoneNone
1980,10/21/1980,10,21,12,10,AM,00:10:00,WORCESTER,NA,WORCESTER,MASSACHUSETTS,PRIVATE,N,Private,Auto,0,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,55,Dark,Clear,1,18,28,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,1400,0,0,0,0,NoneNoneNoneNoneNone
1980,10/01/1980,10,01,07,47,AM,07:47:00,BRALEYS,NA,BRISTOL,MASSACHUSETTS,SAMUEL BARNETT BLVD,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,60,Day,Cloudy,1,12,20,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1979,01/12/1979,01,12,11,50,AM,11:50:00,WESTWOOD,NA,SUFFOLK,MASSACHUSETTS,DARTMOUTH ST,Y,Public,Truck-trailer,NA,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,22,Day,Clear,1,0,3,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,NA,NA,NA,NA,No,Did not stop,Vegetation,Uninjured,Yes,0,0,50,0,0,0,0,NoneNoneNoneNoneNone
1979,01/23/1979,01,23,12,40,PM,12:40:00,FITCHBURG,NA,WORCESTER,MASSACHUSETTS,BEMIS RD,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,34,Day,Clear,1,2,10,E,South,Standard FLS,Hwy. traffic signals,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,Yes,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1980,08/22/1980,08,22,05,48,PM,17:48:00,TYNGSBORO,NA,MIDDLESEX,MASSACHUSETTS,PRIVATE,N,Private,Auto,0,West,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,83,Day,Clear,1,5,35,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,800,0,0,0,0,NoneNoneNoneNoneNone
1978,04/18/1978,04,18,09,40,PM,21:40:00,CHELSEA,NA,SUFFOLK,MASSACHUSETTS,EVERETT AVENUE,Y,Public,Auto,20,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,45,Dark,Clear,3,18,30,E,West,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,1200,0,0,0,0,NoneNoneNoneNoneNone
1980,02/29/1980,02,29,03,12,PM,15:12:00,OAKDALE,NA,WORCESTER,MASSACHUSETTS,GATES RD,Y,Public,Auto,20,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,12,Day,Clear,1,1,20,E,East,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,750,0,0,0,0,NoneNoneNoneNoneNone
1980,02/05/1980,02,05,10,15,AM,10:15:00,BEVERLY,NA,ESSEX,MASSACHUSETTS,TOZIER RD,Y,Public,Auto,25,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,20,Day,Clear,1,3,30,E,East,Gates,Standard FLS,Hwy. traffic signals,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,1500,0,0,0,0,NoneNoneNoneNoneNone
1980,02/13/1980,02,13,07,30,AM,07:30:00,WESTON,NA,MIDDLESEX,MASSACHUSETTS,CONANT ST,Y,Public,Auto,0,North,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,16,Day,Clear,1,4,30,E,East,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,3000,0,0,0,0,NoneNoneNoneNoneNone
1980,02/08/1980,02,08,08,30,PM,20:30:00,CHICOPEE,NA,HAMPDEN,MASSACHUSETTS,MEMORIAL DRIVE,Y,Public,Auto,35,South,Moving over crossing,Light loco(s) (moving),Rail equipment struck by highway user,20,Dark,Clear,1,0,5,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Did not stop,Highway vehicles,Uninjured,Yes,0,0,300,0,0,0,0,NoneNoneNoneNoneNone
1980,02/08/1980,02,08,07,05,PM,19:05:00,STOUGHTON,NA,NORFOLK,MASSACHUSETTS,CENTRAL ST,Y,Public,Auto,5,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Clear,1,7,26,E,North,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,800,0,0,0,0,NoneNoneNoneNoneNone
1992,08/10/1992,08,10,01,00,PM,13:00:00,BRIDGEWATER,NA,PLYMOUTH,MASSACHUSETTS,PRIVATE,N,Private,Other,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,75,Day,Cloudy,1,7,5,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Both sides,NA,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1980,02/20/1980,02,20,10,40,PM,22:40:00,SOUTH WORCESTER,NA,WORCESTER,MASSACHUSETTS,PRIVATE MILLBURY ST,N,Private,Auto,2,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Clear,2,12,1,E,North,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,Unknown,NA,NA,No,Stopped and then proceeded,Permanent structure,Uninjured,Yes,0,0,150,0,0,0,0,NoneNoneNoneNoneNone
1977,07/25/1977,07,25,09,45,AM,09:45:00,CAMBRIDGE,NA,SUFFOLK,MASSACHUSETTS,BROADWAY ST,Y,Public,Auto,20,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,75,Day,Rain,1,10,2,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,200,0,0,0,0,NoneNoneNoneNoneNone
1975,10/27/1975,10,27,05,25,AM,05:25:00,CAMBRIDGE,NA,MIDDLESEX,MASSACHUSETTS,PRIVATE (DEWEY & ALM,N,Private,Truck,10,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,74,Dawn,Clear,1,67,15,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gates,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,No,0,0,400,0,0,0,0,NoneNoneNoneNoneNone
1975,10/31/1975,10,31,01,12,PM,13:12:00,WEST FALMOUTH,NA,BARNSTABLE,MASSACHUSETTS,CHAPPOQUOIT ROAD CRO,Y,Public,Auto,3,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,55,Day,Clear,1,1,25,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,200,0,0,0,0,NoneNoneNoneNoneNone
1977,07/07/1977,07,07,08,10,AM,08:10:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,CALIFORNIA AVE,Y,Public,Auto,0,West,Stalled or stuck on crossing,Train (units pushing),Rail equipment struck highway user,68,Day,Clear,2,18,2,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stop signs,NA,NA,NA,Both sides,No,NA,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1980,06/30/1980,06,30,12,24,PM,12:24:00,ROBERTS,NA,SUFFOLK,MASSACHUSETTS,SOUTH ST,Y,Public,Truck,0,North,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,68,Day,Rain,1,3,40,E,East,Cantilever FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,2000,0,0,0,0,NoneNoneNoneNoneNone
1980,06/25/1980,06,25,03,52,PM,15:52:00,WALTHAM,NA,SUFFOLK,MASSACHUSETTS,BEAVER ST,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,95,Day,Clear,1,3,50,E,West,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,7000,0,0,0,0,NoneNoneNoneNoneNone
1980,06/20/1980,06,20,08,40,PM,20:40:00,GLOUCESTER,NA,ESSEX,MASSACHUSETTS,WASHINGTON ST,Y,Public,Auto,10,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,70,Dark,Clear,1,4,5,E,East,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Permanent structure,Uninjured,Yes,0,0,400,0,0,0,0,NoneNoneNoneNoneNone
